id,created_at,updated_at,fecha,client_id,vencimiento,nota,subsidiary_id,retefuente,reteica,principal,pronto_pago,fecha_pago,facturable,status,uso,valor_pagado,subtotal,total,iva,fecha_fe,category
5277,2021-08-28 21:23:23.01876,2021-09-01 18:04:22.377107,2021-08-30,658,2021-08-30,,689,1,,1,0.0,,0,3,1,0,110000.0,110000.0,0.0,2021-08-30,Industria de Alimentos
5318,2021-09-01 19:36:34.038185,2021-09-01 21:34:01.142836,2021-09-01,1645,2021-09-01,,1799,1,,1,0.0,,0,3,1,0,10000.0,10000.0,0.0,2021-09-01,Hogar
5302,2021-08-31 20:55:03.36968,2021-09-01 18:30:42.75632,2021-09-01,1193,2021-09-01,,1271,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-09-01,Unidades Residenciales
5281,2021-08-30 18:10:38.45114,2021-09-01 18:09:23.168063,2021-08-30,1172,2021-08-30,,1249,1,,1,0.0,,0,3,1,0,45000.0,45000.0,0.0,2021-08-30,Unidades Residenciales
5375,2021-09-08 21:18:57.061715,2021-09-08 21:25:45.350667,2021-09-08,448,2021-09-08,,464,1,,1,0.0,,0,3,1,0,50000.0,50000.0,0.0,2021-09-08,Unidades Residenciales
5391,2021-09-10 18:49:20.897204,2021-09-11 14:35:18.704226,2021-09-10,346,2021-09-11,,346,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-09-10,Unidades Residenciales
5267,2021-08-28 14:28:09.395643,2021-09-07 17:06:31.500534,2021-08-28,2713,2021-09-18,,2997,1,,1,0.0,,0,3,1,0,108000.0,108000.0,0.0,2021-08-28,Unidades Residenciales
5337,2021-09-03 16:37:11.041255,2021-09-06 16:39:43.655127,2021-09-03,223,2021-09-04,,215,1,,1,0.0,,0,3,1,0,81000.0,81000.0,0.0,2021-09-03,Hogar
5380,2021-09-09 15:41:15.77804,2021-09-09 20:45:47.686167,2021-09-09,256,2021-09-09,,250,1,,1,0.0,,0,3,1,0,105480.0,105480.0,0.0,2021-09-09,Unidades Residenciales
5398,2021-09-10 21:34:39.065955,2021-09-11 20:50:41.749277,2021-09-10,2732,2021-09-10,,3021,1,,1,0.0,,0,3,1,0,90000.0,90000.0,0.0,2021-09-10,Hogar
5402,2021-09-10 23:04:44.912004,2021-09-16 19:08:41.350823,2021-09-11,313,2021-09-11,,311,1,,1,0.0,,0,3,1,0,95000.0,95000.0,0.0,2021-09-11,Unidades Residenciales
5408,2021-09-11 14:03:17.483033,2021-09-11 14:04:13.155292,2021-09-11,1475,2021-09-11,,1586,1,,1,0.0,,0,3,1,0,0.0,0.0,0.0,2021-09-11,Hogar
5412,2021-09-11 18:06:15.581964,2021-10-14 17:13:39.089546,2021-09-11,461,2021-10-10,,477,1,,1,0.0,,0,0,1,0,169000.0,169000.0,0.0,2021-09-11,Unidades Residenciales
5458,2021-09-15 21:57:39.813301,2021-10-06 20:43:10.835851,2021-09-16,2500,2021-09-22,,2724,1,,1,0.0,,0,3,1,0,300000.0,300000.0,0.0,2021-09-16,Hogar
5527,2021-09-21 23:16:31.265385,2021-09-24 13:57:04.031006,2021-09-22,2677,2021-09-25,,2958,1,,1,0.0,,0,3,1,0,50000.0,50000.0,0.0,2021-09-22,Unidades Residenciales
5492,2021-09-17 20:37:43.739644,2021-09-27 15:02:17.199836,2021-09-18,2316,2021-09-18,,2520,1,,1,0.0,,0,3,1,0,175000.0,175000.0,0.0,2021-09-18,Hogar
5423,2021-09-11 20:15:28.067235,2021-09-13 19:11:21.599156,2021-09-13,2730,2021-09-13,,3019,1,,1,0.0,,0,3,1,0,81000.0,81000.0,0.0,2021-09-13,Hogar
5441,2021-09-14 13:43:18.063193,2021-12-01 21:55:35.925116,2021-09-14,1813,2021-09-17,,559,1,,1,0.0,,0,3,1,0,240000.0,240000.0,0.0,2021-09-14,Otras Industrias
4130,2021-04-13 15:43:13.657801,2021-09-28 21:59:38.843225,2021-04-13,2535,2021-04-20,,2798,1,,1,0.0,,0,5,1,0,380000.0,380000.0,0.0,2021-04-13,Hogar
5500,2021-09-17 21:31:08.162798,2021-09-20 20:18:59.646317,2021-09-18,2376,2021-09-20,,2589,1,,1,0.0,,0,3,1,0,99000.0,99000.0,0.0,2021-09-18,Hogar
5426,2021-09-13 14:23:54.423447,2021-09-13 19:15:39.255931,2021-09-13,1869,2021-09-15,,2035,1,,1,0.0,,0,3,1,0,92000.0,92000.0,0.0,2021-09-13,Otras Industrias
5452,2021-09-14 22:03:59.803901,2021-09-16 19:13:18.230211,2021-09-15,169,2021-09-18,,158,1,,1,0.0,,0,3,1,0,45000.0,45000.0,0.0,2021-09-15,Unidades Residenciales
5453,2021-09-14 22:08:29.999818,2021-09-16 19:13:56.503641,2021-09-15,363,2021-09-18,,365,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-09-15,Unidades Residenciales
5585,2021-09-23 23:05:11.050602,2021-09-25 13:30:48.185457,2021-09-24,101,2021-10-01,,89,1,,1,0.0,,0,3,1,0,70000.0,70000.0,0.0,2021-09-24,Unidades Residenciales
5448,2021-09-14 16:18:59.972352,2021-09-16 19:09:39.039418,2021-09-14,346,2021-09-16,,346,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-09-14,Unidades Residenciales
5443,2021-09-14 14:04:46.270061,2021-09-16 19:11:40.60491,2021-09-14,2738,2021-09-17,,3028,1,,1,0.0,,0,3,1,0,72000.0,72000.0,0.0,2021-09-14,Hogar
5435,2021-09-13 16:57:03.967446,2021-09-16 13:42:30.876133,2021-09-13,169,2021-09-15,,158,1,,1,0.0,,0,3,1,0,45000.0,45000.0,0.0,2021-09-13,Unidades Residenciales
5438,2021-09-13 21:16:52.097094,2021-09-16 18:31:11.552889,2021-09-14,363,2021-09-14,,365,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-09-14,Unidades Residenciales
5440,2021-09-13 21:22:54.197908,2021-09-16 18:31:56.061597,2021-09-14,2734,2021-09-14,,3023,1,,1,0.0,,0,3,1,0,162000.0,162000.0,0.0,2021-09-14,Hogar
5497,2021-09-17 20:57:56.295831,2021-09-18 20:42:33.407303,2021-09-18,903,2021-10-02,,964,1,,1,0.0,,0,3,1,0,110000.0,110000.0,0.0,2021-09-18,Industria de Servicos
5450,2021-09-14 17:54:51.822165,2021-09-16 19:07:54.808745,2021-09-14,2740,2021-09-16,,3033,1,,1,0.0,,0,3,1,0,151000.0,151000.0,0.0,2021-09-14,Hogar
5691,2021-10-07 22:12:28.48874,2021-10-11 16:10:18.410764,2021-10-08,1022,2021-10-10,,1088,1,,1,0.0,,0,3,1,0,85500.0,85500.0,0.0,2021-10-08,Hogar
6000,2021-11-05 16:33:58.810449,2021-11-08 13:14:44.376155,2021-11-05,1442,2021-11-09,,1551,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-11-05,Unidades Residenciales
5446,2021-09-14 14:40:39.370804,2021-09-16 19:12:20.901452,2021-09-14,1287,2021-09-28,,3029,1,,1,0.0,,0,3,1,0,170000.0,170000.0,0.0,2021-09-14,Industria de Saud
5477,2021-09-17 15:57:34.498229,2021-09-18 13:22:00.829665,2021-09-17,2746,2021-09-20,,3042,1,,1,0.0,,0,3,1,0,90000.0,90000.0,0.0,2021-09-17,Industria de Servicos
5499,2021-09-17 21:20:32.39841,2021-09-18 20:41:15.397756,2021-09-17,2747,2021-09-20,,3045,1,,1,0.0,,0,3,1,0,90000.0,90000.0,0.0,2021-09-17,Hogar
5447,2021-09-14 15:50:50.185097,2021-09-16 13:15:11.604942,2021-09-14,2739,2021-09-14,,3030,1,,1,0.0,,0,3,1,0,20000.0,20000.0,0.0,2021-09-14,Hogar
5424,2021-09-13 14:08:10.43338,2021-09-18 14:37:47.48426,2021-09-13,596,2021-09-15,,625,1,,1,0.0,,0,3,1,0,111960.0,111960.0,0.0,2021-09-13,Otras Industrias
5439,2021-09-13 21:17:30.917001,2021-09-16 13:40:20.060886,2021-09-14,363,2021-09-14,,365,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-09-14,Unidades Residenciales
5445,2021-09-14 14:33:52.547281,2021-09-15 18:10:17.003385,2021-09-14,514,2021-09-14,,531,1,,1,0.0,,0,0,1,0,55000.0,55000.0,0.0,2021-09-14,Unidades Residenciales
5498,2021-09-17 21:16:02.915162,2021-09-20 20:16:23.774292,2021-09-18,594,2021-09-18,,623,1,,1,0.0,,0,3,1,0,317000.0,317000.0,0.0,2021-09-18,Hogar
5501,2021-09-17 21:40:01.394233,2021-09-27 16:09:50.434838,2021-09-18,2744,2021-09-20,,3040,1,,1,0.0,,0,3,1,0,135000.0,135000.0,0.0,2021-09-18,Hogar
5877,2021-10-23 19:37:14.508949,2021-10-25 21:45:31.146369,2021-10-26,623,2021-11-02,,652,1,,1,0.0,,0,3,1,0,180000.0,180000.0,0.0,2021-10-26,Hogar
5692,2021-10-07 22:21:47.346563,2021-10-09 13:43:53.392068,2021-10-08,2778,2021-10-10,,3112,1,,1,0.0,,0,3,1,0,153000.0,153000.0,0.0,2021-10-08,Hogar
5465,2021-09-16 21:19:00.367969,2021-09-17 21:54:24.567725,2021-09-16,2733,2021-09-20,,3022,1,,1,0.0,,0,3,1,0,17480.0,17480.0,0.0,2021-09-16,Industria de Servicos
5478,2021-09-17 18:14:28.63243,2021-09-18 13:20:25.532376,2021-09-17,2737,2021-09-21,,3027,1,,1,0.0,,0,3,1,0,135000.0,135000.0,0.0,2021-09-17,Hogar
5462,2021-09-16 16:54:55.974558,2021-10-15 14:37:12.989498,2021-09-16,2743,2021-09-20,,3036,1,,1,0.0,,0,3,1,0,170000.0,170000.0,0.0,2021-09-16,Hogar
5403,2021-09-10 23:19:40.717825,2021-09-18 13:21:15.601347,2021-09-11,448,2021-09-11,,464,1,,1,0.0,,0,3,1,0,50000.0,50000.0,0.0,2021-09-11,Unidades Residenciales
5461,2021-09-16 15:46:34.922292,2021-10-07 17:46:34.03925,2021-09-16,1916,2021-09-20,,2084,1,,1,0.0,,0,3,1,0,80000.0,80000.0,0.0,2021-09-16,Unidades Residenciales
6335,2021-12-11 17:34:03.903039,2021-12-13 20:06:56.458188,2021-12-13,276,2021-12-20,,274,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-12-13,Unidades Residenciales
6001,2021-11-05 16:52:16.573035,2021-11-08 13:13:57.521781,2021-11-05,2837,2021-11-15,,3176,1,,1,0.0,,0,3,1,0,120000.0,120000.0,0.0,2021-11-05,Hogar
5514,2021-09-20 22:08:15.949452,2021-09-21 20:14:04.449138,2021-09-21,1994,2021-09-26,,3044,1,,1,0.0,,0,3,1,0,162000.0,162000.0,0.0,2021-09-21,Otras Industrias
5521,2021-09-21 18:28:02.390371,2021-12-11 17:04:30.821396,2021-09-21,330,2021-09-29,,328,1,,1,0.0,,0,3,1,0,124200.0,124200.0,0.0,2021-09-21,Otras Industrias
5508,2021-09-18 20:38:49.115817,2021-09-18 20:43:11.441721,2021-09-18,2749,2021-09-18,,3047,1,,1,0.0,,0,3,1,0,35000.0,35000.0,0.0,2021-09-18,Hogar
5507,2021-09-18 20:11:37.693835,2021-09-24 13:30:49.649913,2021-09-20,955,2021-09-23,,1021,1,,1,0.0,,0,3,1,0,81000.0,81000.0,0.0,2021-09-20,Instituciones Educativas
5515,2021-09-20 22:25:15.271447,2021-10-06 20:05:26.521998,2021-09-21,1191,2021-09-27,,1269,1,,1,0.0,,0,3,1,0,320000.0,320000.0,0.0,2021-09-21,Hogar
5524,2021-09-21 22:27:51.593465,2022-03-12 13:10:11.458682,2021-09-22,2589,2021-10-05,,2861,1,,1,0.0,,0,3,1,0,150000.0,150000.0,0.0,2021-09-22,Industria de Alimentos
5531,2021-09-22 16:48:19.332803,2021-09-27 15:01:40.530712,2021-09-22,512,2021-09-29,,529,1,,1,0.0,,0,3,1,0,39330.0,39330.0,0.0,2021-09-22,Otras Industrias
5574,2021-09-23 16:36:24.548381,2021-09-25 13:25:08.365656,2021-09-23,2589,2021-09-30,,2861,1,,1,0.0,,0,3,1,0,15480.0,15480.0,0.0,2021-09-23,Industria de Alimentos
5529,2021-09-22 15:36:57.999947,2021-09-24 13:50:34.272015,2021-09-22,422,2021-10-22,,438,1,,1,0.0,,0,3,1,0,112500.0,112500.0,0.0,2021-09-22,Unidades Residenciales
5533,2021-09-22 19:23:39.551672,2021-09-24 13:44:40.388053,2021-09-22,2008,2021-09-22,,2185,1,,1,0.0,,0,3,1,0,10000.0,10000.0,0.0,2021-09-22,Hogar
5539,2021-09-22 21:46:22.967785,2021-09-24 13:48:05.87947,2021-09-23,2677,2021-09-25,,2958,1,,1,0.0,,0,3,1,0,50000.0,50000.0,0.0,2021-09-23,Unidades Residenciales
5580,2021-09-23 20:38:40.623613,2021-09-28 14:57:34.163037,2021-09-23,388,2021-09-30,,395,1,,1,0.0,,0,3,1,0,46440.0,46440.0,0.0,2021-09-23,Otras Industrias
5532,2021-09-22 18:10:18.921897,2021-09-24 13:49:46.341403,2021-09-22,2750,2021-09-25,,3048,1,,1,0.0,,0,3,1,0,112500.0,112500.0,0.0,2021-09-22,Unidades Residenciales
5530,2021-09-22 16:12:44.660588,2021-09-24 13:57:46.777259,2021-09-22,2677,2021-09-29,,2958,1,,1,0.0,,0,3,1,0,50000.0,50000.0,0.0,2021-09-22,Unidades Residenciales
5526,2021-09-21 23:07:46.490279,2021-09-24 13:59:13.499281,2021-09-22,2677,2021-09-25,,2958,1,,1,0.0,,0,3,1,0,60000.0,60000.0,0.0,2021-09-22,Unidades Residenciales
5590,2021-09-24 19:02:52.249291,2021-09-25 13:22:19.81663,2021-09-24,2754,2021-09-24,,3086,1,,1,0.0,,0,3,1,0,10000.0,10000.0,0.0,2021-09-24,Hogar
5605,2021-09-25 18:02:47.639191,2021-09-27 14:36:20.183026,2021-09-25,1174,2021-09-25,,1252,1,,1,0.0,,0,3,1,0,11000.0,11000.0,0.0,2021-09-25,Industria de Servicos
6521,2022-01-11 15:49:08.458775,2022-01-11 15:56:17.185549,2022-01-27,2939,2022-01-12,,3298,1,,1,0.0,,0,0,1,0,150000.0,150000.0,0.0,2022-01-27,Hogar
6145,2021-11-18 22:22:34.352174,2021-11-22 12:56:37.752609,2021-11-19,2082,2021-11-23,,2264,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-11-19,Unidades Residenciales
5591,2021-09-24 20:27:17.629519,2021-10-09 15:43:21.991692,2021-09-25,2752,2021-10-02,,3083,1,,1,0.0,,0,3,1,0,160200.0,160200.0,0.0,2021-09-25,Hogar
5955,2021-11-02 15:46:37.801146,2021-11-02 15:47:28.775383,2021-10-30,2140,2021-11-02,,2331,1,,1,0.0,,0,3,1,0,60000.0,60000.0,0.0,2021-10-30,Hogar
6343,2021-12-13 21:23:51.30791,2021-12-14 18:56:23.212052,2021-12-14,909,2022-01-14,,972,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-12-14,Unidades Residenciales
5589,2021-09-24 16:32:11.482144,2021-09-25 13:27:51.962246,2021-09-24,2026,2021-09-24,,2204,0,,1,0.0,,0,3,1,0,20000.0,20000.0,0.0,2021-09-24,Hogar
5607,2021-09-27 22:44:25.166802,2021-09-30 14:35:47.342386,2021-09-28,361,2021-10-02,,363,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-09-28,Unidades Residenciales
5611,2021-09-28 13:55:04.629868,2021-11-04 20:35:15.541507,2021-09-27,387,2021-10-07,,394,1,,1,0.0,,0,3,1,0,130000.0,130000.0,0.0,2021-09-27,Otras Industrias
5610,2021-09-28 13:53:27.459863,2021-11-04 20:34:23.406507,2021-09-27,388,2021-10-07,,395,1,,1,0.0,,0,3,1,0,145000.0,145000.0,0.0,2021-09-27,Otras Industrias
5618,2021-09-28 17:02:03.973998,2021-10-01 13:48:23.883368,2021-09-28,2750,2021-10-02,,3048,1,,1,0.0,,0,3,1,0,92880.0,92880.0,0.0,2021-09-28,Unidades Residenciales
5617,2021-09-28 16:54:09.992767,2021-10-05 14:45:50.821855,2021-09-28,2762,2021-10-12,,3094,1,,1,0.0,,0,3,1,0,170000.0,170000.0,0.0,2021-09-28,Hogar
5623,2021-09-28 21:29:44.235051,2021-10-01 14:05:06.001077,2021-09-29,273,2021-10-02,,271,1,,1,0.0,,0,3,1,0,35000.0,35000.0,0.0,2021-09-29,Hogar
5616,2021-09-28 16:39:26.145537,2022-03-01 21:33:58.25115,2021-09-28,2761,2021-10-02,,3093,1,,1,0.0,,0,3,1,0,80000.0,80000.0,0.0,2021-09-28,Hogar
5628,2021-09-29 22:11:36.527134,2021-09-30 15:32:56.225227,2021-09-30,2765,2021-10-02,,3097,1,,1,0.0,,0,3,1,0,81000.0,81000.0,0.0,2021-09-30,Hogar
5632,2021-09-30 22:36:04.114785,2021-10-02 13:33:45.763549,2021-10-01,2766,2021-10-09,,3098,1,,1,0.0,,1,0,1,0,63000.0,74970.0,11970.0,2021-10-01,Hogar
5581,2021-09-23 21:13:56.25285,2021-10-07 17:45:45.297683,2021-09-23,1916,2021-09-30,,2084,1,,1,0.0,,0,3,1,0,61920.0,61920.0,0.0,2021-09-23,Unidades Residenciales
5626,2021-09-29 21:57:48.704394,2021-10-01 14:07:55.045795,2021-09-30,1114,2021-10-02,,1187,1,,1,0.0,,0,3,1,0,55000.0,55000.0,0.0,2021-09-30,Otras Industrias
5645,2021-10-01 22:04:20.688632,2021-10-04 13:04:52.409968,2021-10-01,1967,2021-10-05,,2137,1,,1,0.0,,0,3,1,0,15000.0,15000.0,0.0,2021-10-01,Hogar
5642,2021-10-01 17:14:03.800129,2021-10-07 14:02:54.345557,2021-10-01,213,2021-10-15,,204,1,,1,0.0,,0,3,1,0,144000.0,144000.0,0.0,2021-10-01,Unidades Residenciales
5631,2021-09-30 22:14:37.571287,2021-10-09 13:41:23.017437,2021-10-01,2769,2021-10-10,,3101,1,,1,0.0,,0,3,1,0,130000.0,130000.0,0.0,2021-10-01,Hogar
5630,2021-09-30 15:21:19.319734,2021-10-01 13:57:57.312923,2021-09-30,2719,2021-09-30,,3003,1,,1,0.0,,0,3,1,0,10000.0,10000.0,0.0,2021-09-30,Hogar
5646,2021-10-01 22:38:03.033806,2021-10-02 15:50:22.546507,2021-10-01,2772,2021-10-01,,3104,1,,1,0.0,,0,3,1,0,32200.0,32200.0,0.0,2021-10-01,Hogar
5627,2021-09-29 22:05:22.901322,2021-10-01 14:06:10.103421,2021-09-30,273,2021-09-30,,271,1,,1,0.0,,0,3,1,0,35000.0,35000.0,0.0,2021-09-30,Hogar
5938,2021-10-29 22:52:03.640751,2021-11-02 16:14:41.835473,2021-10-30,2839,2021-11-05,,3178,1,,1,0.0,,0,3,1,0,88000.0,88000.0,0.0,2021-10-30,Hogar
5675,2021-10-05 17:01:23.204563,2021-10-06 13:12:32.931961,2021-10-05,2777,2021-10-09,,3111,1,,1,0.0,,0,3,1,0,63000.0,63000.0,0.0,2021-10-05,Hogar
6159,2021-11-19 21:53:56.052287,2021-11-22 13:01:51.75892,2021-11-20,2540,2021-11-22,,2803,1,,1,0.0,,0,3,1,0,63000.0,63000.0,0.0,2021-11-20,Hogar
5665,2021-10-04 22:18:00.35328,2021-10-05 20:38:34.974301,2021-10-05,636,2021-10-09,,666,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-10-05,Unidades Residenciales
6470,2021-12-21 16:12:51.235838,2021-12-22 14:47:22.335385,2021-12-21,2938,2021-12-28,,3295,1,,1,0.0,,0,3,1,0,10000.0,10000.0,0.0,2021-12-21,Hogar
5397,2021-09-10 21:08:33.848983,2021-10-04 21:01:59.982334,2021-09-10,514,2021-09-10,,531,1,,1,0.0,,0,0,1,0,55000.0,55000.0,0.0,2021-09-10,Unidades Residenciales
5664,2021-10-04 22:03:11.918167,2021-10-05 13:48:58.194543,2021-10-04,2009,2021-10-04,,2187,1,,1,0.0,,0,3,1,0,10000.0,10000.0,0.0,2021-10-04,Hogar
6437,2021-12-17 21:15:22.213894,2021-12-20 19:54:26.500093,2021-12-18,2709,2021-12-25,,2993,1,,1,0.0,,0,3,1,0,60000.0,60000.0,0.0,2021-12-18,Unidades Residenciales
5654,2021-10-04 15:06:34.139897,2021-10-05 13:50:54.780369,2021-10-04,1978,2021-10-09,,2149,1,,1,0.0,,0,3,1,0,60960.0,60960.0,0.0,2021-10-04,Industria de Servicos
6344,2021-12-13 22:12:23.961706,2021-12-14 18:55:28.557932,2021-12-14,136,2021-12-21,,124,1,,1,0.0,,0,3,1,0,120000.0,120000.0,0.0,2021-12-14,Hogar
5885,2021-10-25 19:52:39.69882,2021-10-25 20:54:42.301562,2021-10-25,1664,2021-10-25,,1859,1,,1,0.0,,0,3,1,0,0.0,0.0,0.0,2021-10-25,Industria de Servicos
5647,2021-10-02 14:55:40.748237,2021-10-02 15:51:04.340778,2021-10-02,2773,2021-10-02,,3106,1,,1,0.0,,0,3,1,0,10000.0,10000.0,0.0,2021-10-02,Hogar
5655,2021-10-04 16:52:00.681224,2021-10-05 20:39:24.682098,2021-10-04,2768,2021-10-09,,3100,1,,1,0.0,,0,3,1,0,15000.0,15000.0,0.0,2021-10-04,Industria de Alimentos
5956,2021-11-02 16:21:07.316108,2021-11-03 17:40:31.373437,2021-11-02,2097,2021-11-02,,2280,1,,1,0.0,,0,3,1,0,20000.0,20000.0,0.0,2021-11-02,Hogar
5648,2021-10-02 15:35:52.653709,2021-10-04 21:00:57.631623,2021-10-02,2774,2021-10-06,,3107,1,,1,0.0,,0,3,1,0,135000.0,135000.0,0.0,2021-10-02,Hogar
5674,2021-10-05 16:47:50.940931,2021-10-05 20:37:49.245481,2021-10-05,2002,2021-10-05,,2176,1,,1,0.0,,0,3,1,0,30000.0,30000.0,0.0,2021-10-05,Hogar
5682,2021-10-06 21:26:05.084011,2021-10-13 14:09:40.711878,2021-10-07,2523,2021-11-06,,3012,1,,1,0.0,,1,0,1,0,49500.0,58905.0,9405.0,2021-10-07,Otras Industrias
5650,2021-10-02 17:11:49.243941,2021-10-15 19:49:45.237834,2021-10-02,181,2021-10-02,,169,1,,1,0.0,,0,3,1,0,0.0,0.0,0.0,2021-10-02,Otras Industrias
5652,2021-10-02 19:41:50.127221,2021-10-05 13:10:49.573282,2021-10-04,101,2021-10-08,,89,1,,1,0.0,,0,0,1,0,45000.0,45000.0,0.0,2021-10-04,Unidades Residenciales
5687,2021-10-07 15:55:09.987242,2021-10-07 21:55:03.684426,2021-10-07,2781,2021-10-10,,3115,1,,1,0.0,,0,3,1,0,45000.0,45000.0,0.0,2021-10-07,Hogar
5681,2021-10-06 21:09:36.147601,2021-10-07 21:54:19.175392,2021-10-07,2776,2021-10-10,,3110,1,,1,0.0,,0,3,1,0,162000.0,162000.0,0.0,2021-10-07,Hogar
5996,2021-11-04 23:06:20.028973,2021-11-05 21:28:58.600895,2021-11-05,730,2021-11-06,,769,1,,1,0.0,,0,3,1,0,81000.0,81000.0,0.0,2021-11-05,Hogar
6029,2021-11-09 16:06:59.258466,2021-11-09 17:45:47.497832,2021-11-09,1174,2021-11-09,,1252,1,,1,0.0,,0,3,1,0,10000.0,10000.0,0.0,2021-11-09,Industria de Servicos
5697,2021-10-08 22:14:16.106614,2021-10-08 22:14:30.746987,2021-10-09,921,2021-10-12,TEMPORAL DNB,985,1,,1,,,0,5,1,0,40000.0,40000.0,0.0,2021-10-09,Unidades Residenciales
5711,2021-10-09 20:56:58.452039,2021-12-18 15:29:08.686387,2021-10-11,1915,2021-10-18,,3116,1,,1,0.0,,0,3,1,0,30960.0,30960.0,0.0,2021-10-11,Unidades Residenciales
5699,2021-10-08 22:58:31.151824,2021-10-11 15:23:24.497088,2021-10-09,1296,2021-10-13,,1381,1,,1,0.0,,0,3,1,0,48000.0,48000.0,0.0,2021-10-09,Otras Industrias
5710,2021-10-09 20:38:54.884582,2021-11-24 19:18:19.964792,2021-10-11,2779,2021-10-18,,3113,1,,1,0.0,,0,3,1,0,153000.0,153000.0,0.0,2021-10-11,Hogar
5696,2021-10-08 21:53:52.491259,2021-10-11 15:23:57.868348,2021-10-09,433,2021-10-12,,449,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-10-09,Unidades Residenciales
5713,2021-10-11 21:48:43.841348,2021-10-12 19:02:38.837898,2021-10-12,645,2021-10-12,,676,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-10-12,Unidades Residenciales
5701,2021-10-09 15:40:18.555365,2021-10-09 15:44:07.464441,2021-10-09,2784,2021-10-09,,3122,1,,1,0.0,,0,3,1,0,50000.0,50000.0,0.0,2021-10-09,Hogar
5690,2021-10-07 21:49:39.289486,2021-10-11 15:19:25.018973,2021-10-07,1952,2021-10-10,,2122,1,,1,0.0,,0,3,1,0,80000.0,80000.0,0.0,2021-10-07,Industria de Servicos
5695,2021-10-08 21:30:13.451956,2021-10-11 15:17:03.592915,2021-10-09,1952,2021-10-11,,2122,1,,1,0.0,,0,3,1,0,15000.0,15000.0,0.0,2021-10-09,Industria de Servicos
5700,2021-10-08 23:27:03.504492,2021-10-09 19:14:04.179873,2021-10-09,426,2021-10-12,,3105,1,,1,0.0,,0,0,1,0,162000.0,162000.0,0.0,2021-10-09,Hogar
5721,2021-10-13 00:02:48.846225,2021-10-29 18:07:43.106939,2021-10-13,2786,2021-10-13,,3124,1,,1,0.0,,0,3,1,0,135000.0,135000.0,0.0,2021-10-13,Industria de Alimentos
5734,2021-10-13 21:04:05.302805,2021-10-14 21:46:27.945915,2021-10-14,2789,2021-10-14,,3127,1,,1,0.0,,0,3,1,0,270000.0,270000.0,0.0,2021-10-14,Hogar
5736,2021-10-13 23:16:17.413869,2021-10-14 21:44:54.664214,2021-10-14,1524,2021-10-14,,1638,1,,1,0.0,,0,3,1,0,70000.0,70000.0,0.0,2021-10-14,Unidades Residenciales
5732,2021-10-13 15:49:36.686198,2021-10-14 12:58:03.878632,2021-10-13,2587,2021-10-13,,2859,1,,1,0.0,,0,3,1,0,90000.0,90000.0,0.0,2021-10-13,Hogar
5720,2021-10-12 22:36:53.785069,2021-10-16 15:48:04.729116,2021-10-13,168,2021-10-13,,157,1,,0,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-10-13,Unidades Residenciales
5737,2021-10-13 23:17:06.244974,2021-10-14 21:45:24.232409,2021-10-14,73,2021-10-14,,57,1,,1,0.0,,0,3,1,0,50000.0,50000.0,0.0,2021-10-14,Unidades Residenciales
5733,2021-10-13 21:03:19.996463,2021-10-14 21:45:54.138546,2021-10-14,2788,2021-10-14,,3126,1,,1,0.0,,0,3,1,0,135000.0,135000.0,0.0,2021-10-14,Hogar
5745,2021-10-14 14:47:32.01578,2021-10-20 16:41:30.117818,2021-10-11,2523,2021-11-06,,3012,1,,1,0.0,,0,3,1,0,108000.0,108000.0,0.0,2021-10-11,Otras Industrias
5719,2021-10-12 21:41:18.481817,2021-11-30 20:22:45.178098,2021-10-12,2586,2021-10-12,,2858,1,,1,0.0,,0,3,1,0,55960.0,55960.0,0.0,2021-10-12,Industria de Alimentos
5717,2021-10-12 20:13:19.048286,2021-10-12 21:15:15.525262,2021-10-12,1296,2021-10-12,,1381,1,,1,0.0,,0,3,1,0,17200.0,17200.0,0.0,2021-10-12,Otras Industrias
5715,2021-10-12 17:30:50.659694,2021-10-13 12:55:28.880784,2021-10-12,915,2021-10-12,,978,1,,1,0.0,,0,3,1,0,30960.0,30960.0,0.0,2021-10-12,Industria de Alimentos
5761,2021-10-14 22:33:56.446504,2021-10-15 20:06:54.164564,2021-10-15,327,2021-10-18,,325,1,,1,0.0,,0,3,1,0,40000.0,40000.0,0.0,2021-10-15,Unidades Residenciales
